file,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit130,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit131,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,AUSTIN Matt,SMITH Neil,SMITH Neil,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit132,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,AUSTIN Matt,SMITH Neil,SMITH Neil,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit133,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit134,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit135,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,AUSTIN Matt,SMITH Neil,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit136,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,AUSTIN Matt,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit137,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit138,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,AUSTIN Matt,HALLIBURTON Pam,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit139,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,HALLIBURTON Pam,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit140,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit141,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit142,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit143,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit144,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit145,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit146,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit147,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit148,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit149,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit150,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit151,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit152,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit153,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit154,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit155,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,HALLIBURTON Pam,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit156,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,HALLIBURTON Pam,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit157,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,HALLIBURTON Pam,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit158,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit159,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,AUSTIN Matt,SMITH Neil,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit160,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit161,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,HALLIBURTON Pam,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit162,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,AUSTIN Matt,HALLIBURTON Pam,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit163,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,AUSTIN Matt,SMITH Neil,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit164,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit165,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit166,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit167,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,AUSTIN Matt,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit168,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit169,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit170,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit171,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,HALLIBURTON Pam,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit172,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit173,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,AUSTIN Matt,HALLIBURTON Pam,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit174,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit175,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit176,HALLIBURTON Pam,HALLIBURTON Pam,HALLIBURTON Pam,HALLIBURTON Pam,HALLIBURTON Pam,AUSTIN Matt,SMITH Neil,SMITH Neil,HALLIBURTON Pam,HALLIBURTON Pam
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit177,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,HALLIBURTON Pam,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit178,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit179,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit180,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit181,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit182,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,HALLIBURTON Pam,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit183,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit184,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit185,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit186,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,HALLIBURTON Pam,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit187,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit188,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit189,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit190,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,AUSTIN Matt,SMITH Neil,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit191,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,HALLIBURTON Pam,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit192,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit193,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit194,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit195,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,AUSTIN Matt,SMITH Neil,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit196,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,HALLIBURTON Pam,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit197,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit198,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,SMITH Neil,HALLIBURTON Pam,SMITH Neil
NSW_Local_Government_2016_Junee_Shire_Council 9 seats.csv__hit199,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,SMITH Neil,AUSTIN Matt,HALLIBURTON Pam,SMITH Neil,SMITH Neil
NSW_Local_Government_2016_Sutherland_Shire_Council_-_E_Ward 3 seats.csv__hit0,VERSI Matthew (D),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B)
NSW_Local_Government_2016_Sutherland_Shire_Council_-_E_Ward 3 seats.csv__hit1,SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B)
NSW_Local_Government_2016_Sutherland_Shire_Council_-_E_Ward 3 seats.csv__hit2,SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B)
NSW_Local_Government_2016_Sutherland_Shire_Council_-_E_Ward 3 seats.csv__hit3,SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B)
NSW_Local_Government_2016_Sutherland_Shire_Council_-_E_Ward 3 seats.csv__hit4,VERSI Matthew (D),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B)
NSW_Local_Government_2016_Sutherland_Shire_Council_-_E_Ward 3 seats.csv__hit5,SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B)
NSW_Local_Government_2016_Sutherland_Shire_Council_-_E_Ward 3 seats.csv__hit6,VERSI Matthew (D),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B)
NSW_Local_Government_2016_Sutherland_Shire_Council_-_E_Ward 3 seats.csv__hit7,LAVERTY Meredith (D),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B)
NSW_Local_Government_2016_Sutherland_Shire_Council_-_E_Ward 3 seats.csv__hit8,LAVERTY Meredith (D),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B)
NSW_Local_Government_2016_Sutherland_Shire_Council_-_E_Ward 3 seats.csv__hit9,LAVERTY Meredith (D),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B)
NSW_Local_Government_2016_Sutherland_Shire_Council_-_E_Ward 3 seats.csv__hit10,LAVERTY Meredith (D),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B)
NSW_Local_Government_2016_Sutherland_Shire_Council_-_E_Ward 3 seats.csv__hit11,SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B)
NSW_Local_Government_2016_Sutherland_Shire_Council_-_E_Ward 3 seats.csv__hit12,LAVERTY Meredith (D),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B)
NSW_Local_Government_2016_Sutherland_Shire_Council_-_E_Ward 3 seats.csv__hit13,SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B)
NSW_Local_Government_2016_Sutherland_Shire_Council_-_E_Ward 3 seats.csv__hit14,SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B),SIMPSON Steve (B)
NSW_Local_Government_2016_Tamworth_Regional_Council 9 seats.csv__hit0,RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG)
NSW_Local_Government_2016_Tamworth_Regional_Council 9 seats.csv__hit1,RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG)
NSW_Local_Government_2016_Tamworth_Regional_Council 9 seats.csv__hit2,RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),TICKLE Helen (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG)
NSW_Local_Government_2016_Tamworth_Regional_Council 9 seats.csv__hit3,RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG)
NSW_Local_Government_2016_Tamworth_Regional_Council 9 seats.csv__hit4,RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG)
NSW_Local_Government_2016_Tamworth_Regional_Council 9 seats.csv__hit5,RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG)
NSW_Local_Government_2016_Tamworth_Regional_Council 9 seats.csv__hit6,WEBB Russell (UG),WEBB Russell (UG),RODDA Mark (UG),TICKLE Helen (UG),WEBB Russell (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),WEBB Russell (UG),WEBB Russell (UG)
NSW_Local_Government_2016_Tamworth_Regional_Council 9 seats.csv__hit7,RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),TICKLE Helen (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG)
NSW_Local_Government_2016_Tamworth_Regional_Council 9 seats.csv__hit8,RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG)
NSW_Local_Government_2016_Tamworth_Regional_Council 9 seats.csv__hit9,RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG)
NSW_Local_Government_2016_Tamworth_Regional_Council 9 seats.csv__hit10,WEBB Russell (UG),WEBB Russell (UG),WEBB Russell (UG),TICKLE Helen (UG),RODDA Mark (UG),WEBB Russell (UG),WEBB Russell (UG),RODDA Mark (UG),WEBB Russell (UG),WEBB Russell (UG)
NSW_Local_Government_2016_Tamworth_Regional_Council 9 seats.csv__hit11,RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG)
NSW_Local_Government_2016_Tamworth_Regional_Council 9 seats.csv__hit12,RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),TICKLE Helen (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG)
NSW_Local_Government_2016_Tamworth_Regional_Council 9 seats.csv__hit13,RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG)
NSW_Local_Government_2016_Tamworth_Regional_Council 9 seats.csv__hit14,RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG)
NSW_Local_Government_2016_Tamworth_Regional_Council 9 seats.csv__hit15,RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG)
NSW_Local_Government_2016_Tamworth_Regional_Council 9 seats.csv__hit16,RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG)
NSW_Local_Government_2016_Tamworth_Regional_Council 9 seats.csv__hit17,RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG)
NSW_Local_Government_2016_Tamworth_Regional_Council 9 seats.csv__hit18,RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG),RODDA Mark (UG)
